"gene_id"	"GO.ID"	"GO.names"
"WBGene00000083"	"WBGene00000083"	"GO:0004222, GO:0005576, GO:0006508, GO:0008233, GO:0008237, GO:0008340, GO:0008361, GO:0016787, GO:0030199, GO:0040018, GO:0046872"	"metalloendopeptidase activity, extracellular region, proteolysis, peptidase activity, metallopeptidase activity, determination of adult lifespan, regulation of cell size, hydrolase activity, collagen fibril organization, positive regulation of multicellular organism growth, metal ion binding"
"WBGene00000084"	"WBGene00000084"	"GO:0004871, GO:0005622, GO:0006887, GO:0006937, GO:0007165, GO:0010877, GO:0014057, GO:0016079, GO:0018991, GO:0030421, GO:0035418, GO:0040011, GO:0045202, GO:0060179, GO:0098793, GO:1904731, GO:1905885, GO:2000294"	"signal transducer activity, intracellular, exocytosis, regulation of muscle contraction, signal transduction, lipid transport involved in lipid storage, positive regulation of acetylcholine secretion, neurotransmission, synaptic vesicle exocytosis, oviposition, defecation, protein localization to synapse, locomotion, synapse, male mating behavior, presynapse, positive regulation of intestinal lipid absorption, positive regulation of triglyceride transport, positive regulation of defecation"
"WBGene00000085"	"WBGene00000085"	"GO:0004871, GO:0004930, GO:0005886, GO:0005929, GO:0007165, GO:0007186, GO:0007218, GO:0008188, GO:0010877, GO:0016020, GO:0016021, GO:0042995, GO:1904731, GO:1905885, GO:2000292, GO:2000294"	"signal transducer activity, G-protein coupled receptor activity, plasma membrane, cilium, signal transduction, G-protein coupled receptor signaling pathway, neuropeptide signaling pathway, neuropeptide receptor activity, lipid transport involved in lipid storage, membrane, integral component of membrane, cell projection, positive regulation of intestinal lipid absorption, positive regulation of triglyceride transport, regulation of defecation, positive regulation of defecation"
"WBGene00000086"	"WBGene00000086"	"GO:0005085, GO:0005623, GO:0005737, GO:0006915, GO:0007268, GO:0007618, GO:0010877, GO:0014057, GO:0016020, GO:0017112, GO:0018991, GO:0030421, GO:0065009, GO:1904731, GO:2000294"	"guanyl-nucleotide exchange factor activity, cell, cytoplasm, apoptotic process, chemical synaptic transmission, mating, lipid transport involved in lipid storage, positive regulation of acetylcholine secretion, neurotransmission, membrane, Rab guanyl-nucleotide exchange factor activity, oviposition, defecation, regulation of molecular function, positive regulation of intestinal lipid absorption, positive regulation of defecation"
"WBGene00000088"	"WBGene00000088"	"GO:0004252, GO:0005576, GO:0005615, GO:0006508, GO:0008233, GO:0008236, GO:0010877, GO:0016787, GO:0030421, GO:0035418, GO:0040011, GO:0040017, GO:0045887, GO:0061837, GO:1904731, GO:1905885, GO:2000292, GO:2000294, GO:2000748"	"serine-type endopeptidase activity, extracellular region, extracellular space, proteolysis, peptidase activity, serine-type peptidase activity, lipid transport involved in lipid storage, hydrolase activity, defecation, protein localization to synapse, locomotion, positive regulation of locomotion, positive regulation of synaptic growth at neuromuscular junction, neuropeptide processing, positive regulation of intestinal lipid absorption, positive regulation of triglyceride transport, regulation of defecation, positive regulation of defecation, positive regulation of defecation rhythm"
"WBGene00000089"	"WBGene00000089"	"GO:0003924, GO:0005525, GO:0008021, GO:0030141, GO:0032402, GO:0042470, GO:0045921, GO:0090522, GO:1903364, GO:1990504, GO:2000294"	"GTPase activity, GTP binding, synaptic vesicle, secretory granule, melanosome transport, melanosome, positive regulation of exocytosis, vesicle tethering involved in exocytosis, positive regulation of cellular protein catabolic process, dense core granule exocytosis, positive regulation of defecation"
"WBGene00000090"	"WBGene00000090"	"GO:0000003, GO:0000166, GO:0002250, GO:0005515, GO:0005524, GO:0005622, GO:0005737, GO:0005886, GO:0005942, GO:0006468, GO:0006935, GO:0006954, GO:0006979, GO:0007568, GO:0007611, GO:0007635, GO:0008340, GO:0008582, GO:0009792, GO:0014065, GO:0016301, GO:0016303, GO:0016310, GO:0016740, GO:0030168, GO:0035005, GO:0036092, GO:0040024, GO:0043053, GO:0045087, GO:0046686, GO:0046854, GO:0046934, GO:0048015, GO:0050920, GO:0060326, GO:0097730, GO:1901047, GO:1902074, GO:1902075"	"reproduction, nucleotide binding, adaptive immune response, protein binding, ATP binding, intracellular, cytoplasm, plasma membrane, phosphatidylinositol 3-kinase complex, protein phosphorylation, chemotaxis, inflammatory response, response to oxidative stress, aging, learning or memory, chemosensory behavior, determination of adult lifespan, regulation of synaptic growth at neuromuscular junction, embryo development ending in birth or egg hatching, phosphatidylinositol 3-kinase signaling, kinase activity, 1-phosphatidylinositol-3-kinase activity, phosphorylation, transferase activity, platelet activation, 1-phosphatidylinositol-4-phosphate 3-kinase activity, phosphatidylinositol-3-phosphate biosynthetic process, dauer larval development, dauer entry, innate immune response, response to cadmium ion, phosphatidylinositol phosphorylation, phosphatidylinositol-4,5-bisphosphate 3-kinase activity, phosphatidylinositol-mediated signaling, regulation of chemotaxis, cell chemotaxis, non-motile cilium, insulin receptor signaling pathway involved in determination of adult lifespan, response to salt, cellular response to salt"
"WBGene00000092"	"WBGene00000092"	"GO:0001965, GO:0005096, GO:0005515, GO:0016020, GO:0043547, GO:0050790, GO:0060259"	"G-protein alpha-subunit binding, GTPase activator activity, protein binding, membrane, positive regulation of GTPase activity, regulation of catalytic activity, regulation of feeding behavior"
"WBGene00000093"	"WBGene00000093"	"GO:0003684, GO:0003824, GO:0005634, GO:0006281, GO:0006307, GO:0016740, GO:0016765, GO:0032259"	"damaged DNA binding, catalytic activity, nucleus, DNA repair, DNA dealkylation involved in DNA repair, transferase activity, transferase activity, transferring alkyl or aryl (other than methyl) groups, methylation"
"WBGene00000094"	"WBGene00000094"	"GO:0016740"	"transferase activity"
"WBGene00000095"	"WBGene00000095"	"GO:0001085, GO:0001708, GO:0003677, GO:0003700, GO:0004871, GO:0005515, GO:0005622, GO:0005634, GO:0005667, GO:0005737, GO:0006351, GO:0006355, GO:0006366, GO:0007275, GO:0009410, GO:0022008, GO:0030522, GO:0035176, GO:0043565, GO:0045944, GO:0046983, GO:0090575"	"RNA polymerase II transcription factor binding, cell fate specification, DNA binding, DNA binding transcription factor activity, signal transducer activity, protein binding, intracellular, nucleus, transcription factor complex, cytoplasm, transcription, DNA-templated, regulation of transcription, DNA-templated, transcription from RNA polymerase II promoter, multicellular organism development, response to xenobiotic stimulus, neurogenesis, intracellular receptor signaling pathway, social behavior, sequence-specific DNA binding, positive regulation of transcription from RNA polymerase II promoter, protein dimerization activity, RNA polymerase II transcription factor complex"
"WBGene00000096"	"WBGene00000096"	"GO:0001085, GO:0003677, GO:0004871, GO:0004874, GO:0005515, GO:0005622, GO:0005634, GO:0006351, GO:0006355, GO:0007399, GO:0007610, GO:0009410, GO:0030522, GO:0034753, GO:0040013, GO:0045944"	"RNA polymerase II transcription factor binding, DNA binding, signal transducer activity, aryl hydrocarbon receptor activity, protein binding, intracellular, nucleus, transcription, DNA-templated, regulation of transcription, DNA-templated, nervous system development, behavior, response to xenobiotic stimulus, intracellular receptor signaling pathway, nuclear aryl hydrocarbon receptor complex, negative regulation of locomotion, positive regulation of transcription from RNA polymerase II promoter"
"WBGene00000097"	"WBGene00000097"	"GO:0005634, GO:0005737, GO:0046685, GO:0046872, GO:0071218"	"nucleus, cytoplasm, response to arsenic-containing substance, metal ion binding, cellular response to misfolded protein"
"WBGene00000098"	"WBGene00000098"	"GO:0000166, GO:0000235, GO:0000780, GO:0000794, GO:0004672, GO:0004674, GO:0005515, GO:0005524, GO:0005813, GO:0005828, GO:0006468, GO:0007049, GO:0016301, GO:0016310, GO:0031616, GO:0032133, GO:0032465, GO:0035174, GO:0035404, GO:0051233, GO:0090307, GO:1904781"	"nucleotide binding, astral microtubule, condensed nuclear chromosome, centromeric region, condensed nuclear chromosome, protein kinase activity, protein serine/threonine kinase activity, protein binding, ATP binding, centrosome, kinetochore microtubule, protein phosphorylation, cell cycle, kinase activity, phosphorylation, spindle pole centrosome, chromosome passenger complex, regulation of cytokinesis, histone serine kinase activity, histone-serine phosphorylation, spindle midzone, mitotic spindle assembly, positive regulation of protein localization to centrosome"
"WBGene00000099"	"WBGene00000099"	"GO:0000166, GO:0000780, GO:0000793, GO:0000794, GO:0004672, GO:0004674, GO:0005515, GO:0005524, GO:0005694, GO:0005737, GO:0005819, GO:0005856, GO:0005876, GO:0006468, GO:0007049, GO:0007059, GO:0007275, GO:0016301, GO:0016310, GO:0016569, GO:0016740, GO:0018105, GO:0018107, GO:0019894, GO:0030261, GO:0030496, GO:0031616, GO:0031991, GO:0032133, GO:0035174, GO:0035404, GO:0045184, GO:0046777, GO:0051117, GO:0051233, GO:0051256, GO:0051257, GO:0051301, GO:0051321"	"nucleotide binding, condensed nuclear chromosome, centromeric region, condensed chromosome, condensed nuclear chromosome, protein kinase activity, protein serine/threonine kinase activity, protein binding, ATP binding, chromosome, cytoplasm, spindle, cytoskeleton, spindle microtubule, protein phosphorylation, cell cycle, chromosome segregation, multicellular organism development, kinase activity, phosphorylation, covalent chromatin modification, transferase activity, peptidyl-serine phosphorylation, peptidyl-threonine phosphorylation, kinesin binding, chromosome condensation, midbody, spindle pole centrosome, regulation of actomyosin contractile ring contraction, chromosome passenger complex, histone serine kinase activity, histone-serine phosphorylation, establishment of protein localization, protein autophosphorylation, ATPase binding, spindle midzone, mitotic spindle midzone assembly, meiotic spindle midzone assembly, cell division, meiotic cell cycle"
"WBGene00000100"	"WBGene00000100"	"GO:0005515, GO:0005911, GO:0005913, GO:0008092, GO:0009792, GO:0016020, GO:0016021, GO:0016327, GO:0036064, GO:0043296, GO:0044292, GO:0045216"	"protein binding, cell-cell junction, cell-cell adherens junction, cytoskeletal protein binding, embryo development ending in birth or egg hatching, membrane, integral component of membrane, apicolateral plasma membrane, ciliary basal body, apical junction complex, dendrite terminus, cell-cell junction organization"
"WBGene00000101"	"WBGene00000101"	"GO:0016301, GO:0016310, GO:0032266, GO:0046872"	"kinase activity, phosphorylation, phosphatidylinositol-3-phosphate binding, metal ion binding"
"WBGene00000102"	"WBGene00000102"	"GO:0000166, GO:0002376, GO:0004672, GO:0004674, GO:0005515, GO:0005516, GO:0005524, GO:0005547, GO:0005622, GO:0006468, GO:0006935, GO:0007275, GO:0007635, GO:0008286, GO:0008289, GO:0008340, GO:0008582, GO:0009898, GO:0016301, GO:0016310, GO:0016740, GO:0018105, GO:0018107, GO:0030424, GO:0030425, GO:0042771, GO:0043025, GO:0045087, GO:0046872, GO:1902074"	"nucleotide binding, immune system process, protein kinase activity, protein serine/threonine kinase activity, protein binding, calmodulin binding, ATP binding, phosphatidylinositol-3,4,5-trisphosphate binding, intracellular, protein phosphorylation, chemotaxis, multicellular organism development, chemosensory behavior, insulin receptor signaling pathway, lipid binding, determination of adult lifespan, regulation of synaptic growth at neuromuscular junction, cytoplasmic side of plasma membrane, kinase activity, phosphorylation, transferase activity, peptidyl-serine phosphorylation, peptidyl-threonine phosphorylation, axon, dendrite, intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator, neuronal cell body, innate immune response, metal ion binding, response to salt"
"WBGene00000103"	"WBGene00000103"	"GO:0000166, GO:0002376, GO:0004672, GO:0004674, GO:0005515, GO:0005524, GO:0005547, GO:0005622, GO:0006468, GO:0007275, GO:0008286, GO:0008340, GO:0008582, GO:0016301, GO:0016310, GO:0016740, GO:0018105, GO:0018107, GO:0035556, GO:0045087, GO:0046872"	"nucleotide binding, immune system process, protein kinase activity, protein serine/threonine kinase activity, protein binding, ATP binding, phosphatidylinositol-3,4,5-trisphosphate binding, intracellular, protein phosphorylation, multicellular organism development, insulin receptor signaling pathway, determination of adult lifespan, regulation of synaptic growth at neuromuscular junction, kinase activity, phosphorylation, transferase activity, peptidyl-serine phosphorylation, peptidyl-threonine phosphorylation, intracellular signal transduction, innate immune response, metal ion binding"
"WBGene00000105"	"WBGene00000105"	"GO:0000932, GO:0002119, GO:0003676, GO:0003725, GO:0003727, GO:0005737, GO:0009792, GO:0016892, GO:0031047, GO:0035068, GO:0035196, GO:0035198, GO:0035279, GO:0040025, GO:0040035, GO:0070551, GO:0070922, GO:0090502"	"P-body, nematode larval development, nucleic acid binding, double-stranded RNA binding, single-stranded RNA binding, cytoplasm, embryo development ending in birth or egg hatching, endoribonuclease activity, producing 3'-phosphomonoesters, gene silencing by RNA, micro-ribonucleoprotein complex, production of miRNAs involved in gene silencing by miRNA, miRNA binding, mRNA cleavage involved in gene silencing by miRNA, vulval development, hermaphrodite genitalia development, endoribonuclease activity, cleaving siRNA-paired mRNA, small RNA loading onto RISC, RNA phosphodiester bond hydrolysis, endonucleolytic"
