"gene_id"	"GO.ID"	"GO.names"
"FBgn0000150"	"FBgn0000150"	"GO:0000278, GO:0000287, GO:0004550, GO:0005524, GO:0005525, GO:0005874, GO:0005880, GO:0005886, GO:0006165, GO:0006183, GO:0006228, GO:0006241, GO:0006468, GO:0007017, GO:0007424, GO:0007427, GO:0008017, GO:0009117, GO:0016301, GO:0016334, GO:0018105, GO:0034332, GO:0035152, GO:0046777"	"mitotic cell cycle, magnesium ion binding, nucleoside diphosphate kinase activity, ATP binding, GTP binding, microtubule, nuclear microtubule, plasma membrane, nucleoside diphosphate phosphorylation, GTP biosynthetic process, UTP biosynthetic process, CTP biosynthetic process, protein phosphorylation, microtubule-based process, open tracheal system development, epithelial cell migration, open tracheal system, microtubule binding, nucleotide metabolic process, kinase activity, establishment or maintenance of polarity of follicular epithelium, peptidyl-serine phosphorylation, adherens junction organization, regulation of tube architecture, open tracheal system, protein autophosphorylation"
"FBgn0000152"	"FBgn0000152"	"GO:0000212, GO:0005640, GO:0005783, GO:0005819, GO:0005938, GO:0016021, GO:0016321, GO:0032837"	"meiotic spindle organization, nuclear outer membrane, endoplasmic reticulum, spindle, cell cortex, integral component of membrane, female meiosis chromosome segregation, distributive segregation"
"FBgn0000153"	"FBgn0000153"	"GO:0004068, GO:0006212, GO:0007632, GO:0019483, GO:0019752, GO:0030170, GO:0048066"	"aspartate 1-decarboxylase activity, uracil catabolic process, visual behavior, beta-alanine biosynthetic process, carboxylic acid metabolic process, pyridoxal phosphate binding, developmental pigmentation"
"FBgn0000157"	"FBgn0000157"	"GO:0005634, GO:0007449, GO:0007469, GO:0007479, GO:0007480, GO:0007485, GO:0007487, GO:0008587, GO:0010092, GO:0010629, GO:0016319, GO:0021553, GO:0035114, GO:0035215, GO:0042048, GO:0043565, GO:0045893, GO:0048264, GO:0048728"	"nucleus, proximal/distal pattern formation, imaginal disc, antennal development, leg disc proximal/distal pattern formation, imaginal disc-derived leg morphogenesis, imaginal disc-derived male genitalia development, analia development, imaginal disc-derived wing margin morphogenesis, specification of animal organ identity, negative regulation of gene expression, mushroom body development, olfactory nerve development, imaginal disc-derived appendage morphogenesis, genital disc development, olfactory behavior, sequence-specific DNA binding, positive regulation of transcription, DNA-templated, determination of ventral identity, proboscis development"
"FBgn0000158"	"FBgn0000158"	"GO:0000900, GO:0001708, GO:0003730, GO:0005737, GO:0007140, GO:0007276, GO:0007281, GO:0007282, GO:0007283, GO:0007284, GO:0017148, GO:0030718, GO:0030727, GO:0035212, GO:0042078, GO:0045169, GO:0045170, GO:0045478, GO:0048132, GO:0048135, GO:0048477, GO:0098730"	"translation repressor activity, nucleic acid binding, cell fate specification, mRNA 3'-UTR binding, cytoplasm, male meiotic nuclear division, gamete generation, germ cell development, cystoblast division, spermatogenesis, spermatogonial cell division, negative regulation of translation, germ-line stem cell population maintenance, germarium-derived female germ-line cyst formation, cell competition in a multicellular organism, germ-line stem cell division, fusome, spectrosome, fusome organization, female germ-line stem cell asymmetric division, female germ-line cyst formation, oogenesis, male germline stem cell symmetric division"
"FBgn0000163"	"FBgn0000163"	"GO:0001738, GO:0002009, GO:0005515, GO:0005912, GO:0005914, GO:0005915, GO:0005938, GO:0007043, GO:0007163, GO:0007294, GO:0007298, GO:0007299, GO:0007309, GO:0007314, GO:0007377, GO:0007416, GO:0008105, GO:0008356, GO:0008594, GO:0016324, GO:0016325, GO:0016327, GO:0016332, GO:0030709, GO:0034332, GO:0035003, GO:0035089, GO:0035091, GO:0040001, GO:0042335, GO:0043296, GO:0045167, GO:0045175, GO:0045176, GO:0045177, GO:0045179, GO:0045186, GO:0045196, GO:0045197, GO:0051490, GO:0055059, GO:0060446, GO:0070300, GO:0072002, GO:0090175, GO:0090250, GO:0098592, GO:2000040"	"morphogenesis of a polarized epithelium, morphogenesis of an epithelium, protein binding, adherens junction, spot adherens junction, zonula adherens, cell cortex, cell-cell junction assembly, establishment or maintenance of cell polarity, germarium-derived oocyte fate determination, border follicle cell migration, ovarian follicle cell-cell adhesion, oocyte axis specification, oocyte anterior/posterior axis specification, germ-band extension, synapse assembly, asymmetric protein localization, asymmetric cell division, photoreceptor cell morphogenesis, apical plasma membrane, oocyte microtubule cytoskeleton organization, apicolateral plasma membrane, establishment or maintenance of polarity of embryonic epithelium, border follicle cell delamination, adherens junction organization, subapical complex, establishment of apical/basal cell polarity, phosphatidylinositol binding, establishment of mitotic spindle localization, cuticle development, apical junction complex, asymmetric protein localization involved in cell fate determination, basal protein localization, apical protein localization, apical part of cell, apical cortex, zonula adherens assembly, establishment or maintenance of neuroblast polarity, establishment or maintenance of epithelial cell apical/basal polarity, negative regulation of filopodium assembly, asymmetric neuroblast division, branching involved in open tracheal system development, phosphatidic acid binding, Malpighian tubule development, regulation of establishment of planar polarity, cell-cell adhesion involved in establishment of planar polarity, cytoplasmic side of apical plasma membrane, regulation of planar cell polarity pathway involved in axis elongation"
"FBgn0000166"	"FBgn0000166"	"GO:0003700, GO:0003705, GO:0003730, GO:0005515, GO:0005634, GO:0006355, GO:0006357, GO:0006417, GO:0007355, GO:0007367, GO:0008358, GO:0008595, GO:0009948, GO:0016015, GO:0017148, GO:0030371, GO:0043565, GO:0045182, GO:0045944, GO:0048477"	"transcription factor activity, sequence-specific DNA binding, transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding, mRNA 3'-UTR binding, protein binding, nucleus, regulation of transcription, DNA-templated, regulation of transcription from RNA polymerase II promoter, regulation of translation, anterior region determination, segment polarity determination, maternal determination of anterior/posterior axis, embryo, anterior/posterior axis specification, embryo, anterior/posterior axis specification, morphogen activity, negative regulation of translation, translation repressor activity, sequence-specific DNA binding, translation regulator activity, positive regulation of transcription from RNA polymerase II promoter, oogenesis"
"FBgn0000173"	"FBgn0000173"	"GO:0000209, GO:0004842, GO:0005634, GO:0006301, GO:0006979, GO:0007409, GO:0007412, GO:0007625, GO:0007629, GO:0007630, GO:0008594, GO:0010942, GO:0031624, GO:0031625, GO:0035370, GO:0045977, GO:0046330, GO:0048471, GO:0051124, GO:0060074, GO:0061057, GO:0061631, GO:0070534, GO:0072347, GO:1902916"	"protein polyubiquitination, ubiquitin-protein transferase activity, nucleus, postreplication repair, response to oxidative stress, axonogenesis, axon target recognition, grooming behavior, flight behavior, jump response, photoreceptor cell morphogenesis, positive regulation of cell death, ubiquitin conjugating enzyme binding, ubiquitin protein ligase binding, UBC13-UEV1A complex, positive regulation of mitotic cell cycle, embryonic, positive regulation of JNK cascade, perinuclear region of cytoplasm, synaptic growth at neuromuscular junction, synapse maturation, peptidoglycan recognition protein signaling pathway, ubiquitin conjugating enzyme activity, protein K63-linked ubiquitination, response to anesthetic, positive regulation of protein polyubiquitination"
"FBgn0000179"	"FBgn0000179"	"GO:0000122, GO:0000978, GO:0001745, GO:0003677, GO:0003700, GO:0003723, GO:0005515, GO:0005634, GO:0006355, GO:0007472, GO:0007476, GO:0035265, GO:0048066, GO:0048100"	"negative regulation of transcription from RNA polymerase II promoter, RNA polymerase II core promoter proximal region sequence-specific DNA binding, compound eye morphogenesis, DNA binding, transcription factor activity, sequence-specific DNA binding, RNA binding, protein binding, nucleus, regulation of transcription, DNA-templated, wing disc morphogenesis, imaginal disc-derived wing morphogenesis, organ growth, developmental pigmentation, wing disc anterior/posterior pattern formation"
"FBgn0000180"	"FBgn0000180"	"GO:0005216, GO:0005261, GO:0005372, GO:0005886, GO:0005887, GO:0005912, GO:0007219, GO:0007398, GO:0007399, GO:0007498, GO:0015267, GO:0016021, GO:0016337, GO:0030707, GO:0031410, GO:0044719, GO:0046331, GO:0055085"	"ion channel activity, cation channel activity, water transmembrane transporter activity, plasma membrane, integral component of plasma membrane, adherens junction, Notch signaling pathway, ectoderm development, nervous system development, mesoderm development, channel activity, integral component of membrane, single organismal cell-cell adhesion, ovarian follicle cell development, cytoplasmic vesicle, regulation of imaginal disc-derived wing size, lateral inhibition, transmembrane transport"
"FBgn0000181"	"FBgn0000181"	"GO:0001700, GO:0005515, GO:0005854, GO:0007317, GO:0007318, GO:0008565, GO:0015031, GO:0060811, GO:0070201"	"embryonic development via the syncytial blastoderm, protein binding, nascent polypeptide-associated complex, regulation of pole plasm oskar mRNA localization, pole plasm protein localization, protein transporter activity, protein transport, intracellular mRNA localization involved in anterior/posterior axis specification, regulation of establishment of protein localization"
"FBgn0000182"	"FBgn0000182"	"GO:0000226, GO:0000278, GO:0003723, GO:0003729, GO:0005515, GO:0007297, GO:0007319, GO:0030036, GO:0048477"	"microtubule cytoskeleton organization, mitotic cell cycle, RNA binding, mRNA binding, protein binding, ovarian follicle cell migration, negative regulation of oskar mRNA translation, actin cytoskeleton organization, oogenesis"
"FBgn0000183"	"FBgn0000183"	"GO:0003729, GO:0005515, GO:0005737, GO:0005794, GO:0005829, GO:0007293, GO:0007294, GO:0007309, GO:0007312, GO:0008103, GO:0008298, GO:0016325, GO:0017137, GO:0030100, GO:0030669, GO:0032050, GO:0048477, GO:0048488, GO:0050658, GO:0051028, GO:0070727, GO:0070840, GO:2000302, GO:2000370"	"mRNA binding, protein binding, cytoplasm, Golgi apparatus, cytosol, germarium-derived egg chamber formation, germarium-derived oocyte fate determination, oocyte axis specification, oocyte nucleus migration involved in oocyte dorsal/ventral axis specification, oocyte microtubule cytoskeleton polarization, intracellular mRNA localization, oocyte microtubule cytoskeleton organization, Rab GTPase binding, regulation of endocytosis, clathrin-coated endocytic vesicle membrane, clathrin heavy chain binding, oogenesis, synaptic vesicle endocytosis, RNA transport, mRNA transport, cellular macromolecule localization, dynein complex binding, positive regulation of synaptic vesicle exocytosis, positive regulation of clathrin-dependent endocytosis"
"FBgn0000206"	"FBgn0000206"	"GO:0004888, GO:0004930, GO:0005102, GO:0005118, GO:0005771, GO:0005887, GO:0007165, GO:0007216, GO:0007465, GO:0007601, GO:0008066, GO:0009749, GO:0016021, GO:0030297, GO:0031528, GO:0042593, GO:0045466, GO:0045467, GO:0045470, GO:0050730, GO:0051966, GO:0055088"	"transmembrane signaling receptor activity, G-protein coupled receptor activity, receptor binding, sevenless binding, multivesicular body, integral component of plasma membrane, signal transduction, G-protein coupled glutamate receptor signaling pathway, R7 cell fate commitment, visual perception, glutamate receptor activity, response to glucose, integral component of membrane, transmembrane receptor protein tyrosine kinase activator activity, microvillus membrane, glucose homeostasis, R7 cell differentiation, R7 cell development, R8 cell-mediated photoreceptor organization, regulation of peptidyl-tyrosine phosphorylation, regulation of synaptic transmission, glutamatergic, lipid homeostasis"
"FBgn0000212"	"FBgn0000212"	"GO:0005515, GO:0005524, GO:0005634, GO:0006357, GO:0006909, GO:0007406, GO:0007409, GO:0007419, GO:0007474, GO:0007480, GO:0007517, GO:0008094, GO:0008586, GO:0008587, GO:0016514, GO:0016887, GO:0035060, GO:0035172, GO:0035329, GO:0036335, GO:0042393, GO:0043044, GO:0043974, GO:0045088, GO:0045742, GO:0045893, GO:0048477, GO:0048666, GO:0048813, GO:0070604, GO:0070983, GO:2000134, GO:2000648"	"protein binding, ATP binding, nucleus, regulation of transcription from RNA polymerase II promoter, phagocytosis, negative regulation of neuroblast proliferation, axonogenesis, ventral cord development, imaginal disc-derived wing vein specification, imaginal disc-derived leg morphogenesis, muscle organ development, DNA-dependent ATPase activity, imaginal disc-derived wing vein morphogenesis, imaginal disc-derived wing margin morphogenesis, SWI/SNF complex, ATPase activity, brahma complex, hemocyte proliferation, hippo signaling, intestinal stem cell homeostasis, histone binding, ATP-dependent chromatin remodeling, histone H3-K27 acetylation, regulation of innate immune response, positive regulation of epidermal growth factor receptor signaling pathway, positive regulation of transcription, DNA-templated, oogenesis, neuron development, dendrite morphogenesis, PBAF complex, dendrite guidance, negative regulation of G1/S transition of mitotic cell cycle, positive regulation of stem cell proliferation"
