"gene_id"	"brief.description"
"440"	"ENSG00000024422"	"EH domain containing 2"
"441"	"ENSG00000024526"	"DEP domain containing 1"
"442"	"ENSG00000024862"	"coiled-coil domain containing 28A"
"443"	"ENSG00000025039"	"Ras related GTP binding D"
"444"	"ENSG00000025156"	"heat shock transcription factor 2"
"445"	"ENSG00000025293"	"PHD finger protein 20"
"446"	"ENSG00000025423"	"hydroxysteroid (17-beta) dehydrogenase 6"
"447"	"ENSG00000025434"	"nuclear receptor subfamily 1 group H member 3"
"448"	"ENSG00000025708"	"thymidine phosphorylase"
"449"	"ENSG00000025770"	"non-SMC condensin II complex subunit H2"
"450"	"ENSG00000025772"	"translocase of outer mitochondrial membrane 34"
"451"	"ENSG00000025796"	"SEC63 homolog, protein translocation regulator"
"452"	"ENSG00000025800"	"karyopherin subunit alpha 6"
"453"	"ENSG00000026025"	"vimentin"
"454"	"ENSG00000026036"	"RTEL1-TNFRSF6B readthrough (NMD candidate)"
"455"	"ENSG00000026036"	"regulator of telomere elongation helicase 1"
"456"	"ENSG00000026103"	"Fas cell surface death receptor"
"457"	"ENSG00000026297"	"ribonuclease T2"
"458"	"ENSG00000026508"	"CD44 molecule (Indian blood group)"
"459"	"ENSG00000026559"	"potassium voltage-gated channel modifier subfamily G member 1"
"460"	"ENSG00000026652"	"1-acylglycerol-3-phosphate O-acyltransferase 4"
"461"	"ENSG00000026751"	"SLAM family member 7"
"462"	"ENSG00000026950"	"butyrophilin subfamily 3 member A1"
"463"	"ENSG00000027001"	"mitochondrial intermediate peptidase"
"464"	"ENSG00000027075"	"protein kinase C eta"
"465"	"ENSG00000027644"	"insulin receptor related receptor"
"466"	"ENSG00000027697"	"interferon gamma receptor 1"
"467"	"ENSG00000027847"	"beta-1,4-galactosyltransferase 7"
"468"	"ENSG00000027869"	"SH2 domain containing 2A"
"469"	"ENSG00000028116"	"vaccinia related kinase 2"
"470"	"ENSG00000028137"	"tumor necrosis factor receptor superfamily member 1B"
"471"	"ENSG00000028203"	"vezatin, adherens junctions transmembrane protein"
"472"	"ENSG00000028277"	"POU class 2 homeobox 2"
"473"	"ENSG00000028310"	"bromodomain containing 9"
"474"	"ENSG00000028528"	"sorting nexin 1"
"475"	"ENSG00000028839"	"TATA-box binding protein like 1"
"476"	"ENSG00000029153"	"aryl hydrocarbon receptor nuclear translocator like 2"
"477"	"ENSG00000029363"	"BCL2 associated transcription factor 1"
"478"	"ENSG00000029364"	"solute carrier family 39 member 9"
"479"	"ENSG00000029534"	"ankyrin 1"
"480"	"ENSG00000029559"	"integrin binding sialoprotein"
"481"	"ENSG00000029639"	"transcription factor B1, mitochondrial"
"482"	"ENSG00000029725"	"rabaptin, RAB GTPase binding effector protein 1"
"483"	"ENSG00000029993"	"high mobility group box 3"
"484"	"ENSG00000030066"	"nucleoporin 160kDa"
"485"	"ENSG00000030110"	"BCL2 antagonist/killer 1"
"486"	"ENSG00000030304"	"muscle associated receptor tyrosine kinase"
"487"	"ENSG00000030419"	"IKAROS family zinc finger 2"
"488"	"ENSG00000030582"	"granulin"
"489"	"ENSG00000031003"	"family with sequence similarity 13 member B"
"490"	"ENSG00000031081"	"Rho GTPase activating protein 31"
"491"	"ENSG00000031691"	"centromere protein Q"
"492"	"ENSG00000031698"	"seryl-tRNA synthetase"
"493"	"ENSG00000031823"	"RAN binding protein 3"
"494"	"ENSG00000032219"	"AT-rich interaction domain 4A"
"495"	"ENSG00000032389"	"tumor suppressing subtransferable candidate 1"
"496"	"ENSG00000032444"	"patatin like phospholipase domain containing 6"
"497"	"ENSG00000032742"	"intraflagellar transport 88"
"498"	"ENSG00000033011"	"ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase"
"499"	"ENSG00000033030"	"zinc finger CCHC-type containing 8"
"500"	"ENSG00000033050"	"ATP binding cassette subfamily F member 2"
"501"	"ENSG00000033100"	"chondroitin polymerizing factor 2"
"502"	"ENSG00000033122"	"leucine rich repeat containing 7"
"503"	"ENSG00000033170"	"fucosyltransferase 8"
"504"	"ENSG00000033178"	"ubiquitin like modifier activating enzyme 6"
"505"	"ENSG00000033327"	"GRB2 associated binding protein 2"
"506"	"ENSG00000033627"	"ATPase H  transporting V0 subunit a1"
"507"	"ENSG00000033800"	"protein inhibitor of activated STAT 1"
"508"	"ENSG00000033867"	"solute carrier family 4 member 7"
"509"	"ENSG00000034053"	"amyloid beta precursor protein binding family A member 2"
"510"	"ENSG00000034152"	"mitogen-activated protein kinase kinase 3"
"511"	"ENSG00000034239"	"EF-hand calcium binding domain 1"
"512"	"ENSG00000034510"	"thymosin beta 10"
"513"	"ENSG00000034533"	"asteroid homolog 1 (Drosophila)"
"514"	"ENSG00000034677"	"ring finger protein 19A, RBR E3 ubiquitin protein ligase"
"515"	"ENSG00000034693"	"peroxisomal biogenesis factor 3"
"516"	"ENSG00000034713"	"GABA type A receptor associated protein like 2"
"517"	"ENSG00000034971"	"myocilin"
"518"	"ENSG00000035115"	"SH3 and SYLF domain containing 1"
"519"	"ENSG00000035141"	"family with sequence similarity 136 member A"
"520"	"ENSG00000035403"	"vinculin"
"521"	"ENSG00000035499"	"DEP domain containing 1B"
"522"	"ENSG00000035664"	"death-associated protein kinase 2"
"523"	"ENSG00000035681"	"neutral sphingomyelinase activation associated factor"
"524"	"ENSG00000035687"	"adenylosuccinate synthase"
"525"	"ENSG00000035720"	"signal transducing adaptor family member 1"
"526"	"ENSG00000035862"	"TIMP metallopeptidase inhibitor 2"
"527"	"ENSG00000035928"	"replication factor C subunit 1"
"528"	"ENSG00000036054"	"TBC1 domain family member 23"
"529"	"ENSG00000036257"	"cullin 3"
"530"	"ENSG00000036448"	"myomesin 2"
"531"	"ENSG00000036473"	"ornithine carbamoyltransferase"
"532"	"ENSG00000036530"	"cytochrome P450 family 46 subfamily A member 1"
"533"	"ENSG00000036549"	"zinc finger ZZ-type containing 3"
"534"	"ENSG00000036565"	"solute carrier family 18 member A1"
"535"	"ENSG00000036672"	"ubiquitin specific peptidase 2"
"536"	"ENSG00000036828"	"calcium sensing receptor"
"537"	"ENSG00000037042"	"tubulin gamma 2"
"538"	"ENSG00000037241"	"ribosomal protein L26 like 1"
"539"	"ENSG00000037280"	"fms related tyrosine kinase 4"
"540"	"ENSG00000037474"	"NOP2/Sun RNA methyltransferase family member 2"
"541"	"ENSG00000037637"	"F-box protein 42"
"542"	"ENSG00000037749"	"microfibrillar associated protein 3"
"543"	"ENSG00000037757"	"methylthioribose-1-phosphate isomerase 1"
"544"	"ENSG00000037897"	"methyltransferase like 1"
"545"	"ENSG00000037965"	"homeobox C8"
"546"	"ENSG00000038002"	"aspartylglucosaminidase"
"547"	"ENSG00000038210"	"phosphatidylinositol 4-kinase type 2 beta"
"548"	"ENSG00000038219"	"biorientation of chromosomes in cell division 1 like 1"
"549"	"ENSG00000038274"	"methionine adenosyltransferase 2B"
"550"	"ENSG00000038295"	"tolloid like 1"
"551"	"ENSG00000038358"	"enhancer of mRNA decapping 4"
"552"	"ENSG00000038382"	"trio Rho guanine nucleotide exchange factor"
"553"	"ENSG00000038427"	"versican"
"554"	"ENSG00000038532"	"C-type lectin domain family 16 member A"
"555"	"ENSG00000038945"	"macrophage scavenger receptor 1"
"556"	"ENSG00000039068"	"cadherin 1"
"557"	"ENSG00000039123"	"Ski2 like RNA helicase 2"
"558"	"ENSG00000039139"	"dynein axonemal heavy chain 5"
"559"	"ENSG00000039319"	"zinc finger FYVE-type containing 16"
"560"	"ENSG00000039523"	"family with sequence similarity 65 member A"
"561"	"ENSG00000039537"	"complement component 6"
"562"	"ENSG00000039560"	"retinoic acid induced 14"
"563"	"ENSG00000039600"	"SRY-box 30"
"564"	"ENSG00000039650"	"polynucleotide kinase 3'-phosphatase"
"565"	"ENSG00000039987"	"bestrophin 2"
"566"	"ENSG00000040199"	"PH domain and leucine rich repeat protein phosphatase 2"
"567"	"ENSG00000040275"	"spindle apparatus coiled-coil protein 1"
"568"	"ENSG00000040341"	"staufen double-stranded RNA binding protein 2"
"569"	"ENSG00000040487"	"PQ loop repeat containing 2"
"570"	"ENSG00000040531"	"cystinosin, lysosomal cystine transporter"
"571"	"ENSG00000040608"	"reticulon 4 receptor"
"572"	"ENSG00000040633"	"PHD finger protein 23"
"573"	"ENSG00000040731"	"cadherin 10"
"574"	"ENSG00000040933"	"inositol polyphosphate-4-phosphatase type I A"
"575"	"ENSG00000041353"	"RAB27B, member RAS oncogene family"
"576"	"ENSG00000041357"	"proteasome subunit alpha 4"
"577"	"ENSG00000041515"	"myosin XVI"
"578"	"ENSG00000041802"	"large 60S subunit nuclear export GTPase 1"
"579"	"ENSG00000041880"	"poly(ADP-ribose) polymerase family member 3"
"580"	"ENSG00000041982"	"tenascin C"
"581"	"ENSG00000041988"	"THAP domain containing, apoptosis associated protein 3"
"582"	"ENSG00000042062"	"family with sequence similarity 65 member C"
"583"	"ENSG00000042088"	"tyrosyl-DNA phosphodiesterase 1"
"584"	"ENSG00000042286"	"apoptosis inducing factor, mitochondria associated 2"
"585"	"ENSG00000042304"	"chromosome 2 open reading frame 83"
"586"	"ENSG00000042317"	"spermatogenesis associated 7"
"587"	"ENSG00000042429"	"mediator complex subunit 17"
"588"	"ENSG00000042445"	"retinol saturase (all-trans-retinol 13,14-reductase)"
"589"	"ENSG00000042493"	"capping actin protein, gelsolin like"
"590"	"ENSG00000042753"	"adaptor related protein complex 2 sigma 1 subunit"
"591"	"ENSG00000042781"	"Usher syndrome 2A (autosomal recessive, mild)"
"592"	"ENSG00000042813"	"zona pellucida binding protein"
"593"	"ENSG00000042832"	"thyroglobulin"
"594"	"ENSG00000042980"	"ADAM metallopeptidase domain 28"
"595"	"ENSG00000043039"	"BARX homeobox 2"
"596"	"ENSG00000043093"	"defective in cullin neddylation 1 domain containing 1"
"597"	"ENSG00000043143"	"jade family PHD finger 2"
"598"	"ENSG00000043355"	"Zic family member 2"
"599"	"ENSG00000043462"	"lymphocyte cytosolic protein 2"
"600"	"ENSG00000043514"	"tRNA isopentenyltransferase 1"
"601"	"ENSG00000043591"	"adrenoceptor beta 1"
"602"	"ENSG00000044012"	"guanylate cyclase activator 2B"
"603"	"ENSG00000044090"	"cullin 7"
"604"	"ENSG00000044115"	"catenin alpha 1"
"605"	"ENSG00000044446"	"phosphorylase kinase, alpha 2 (liver)"
"606"	"ENSG00000044459"	"centlein"
"607"	"ENSG00000044524"	"EPH receptor A3"
"608"	"ENSG00000044574"	"heat shock protein family A (Hsp70) member 5"
"609"	"ENSG00000046604"	"desmoglein 2"
"610"	"ENSG00000046647"	"gem nuclear organelle associated protein 8"
"611"	"ENSG00000046651"	"oral-facial-digital syndrome 1"
"612"	"ENSG00000046653"	"glycoprotein M6B"
"613"	"ENSG00000046774"	"MAGE family member C2"
"614"	"ENSG00000046889"	"phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2"
"615"	"ENSG00000047056"	"WD repeat domain 37"
"616"	"ENSG00000047188"	"YTH domain containing 2"
"617"	"ENSG00000047230"	"CTP synthase 2"
"618"	"ENSG00000047249"	"ATPase H  transporting V1 subunit H"
"619"	"ENSG00000047315"	"polymerase (RNA) II subunit B"
"620"	"ENSG00000047346"	"family with sequence similarity 214 member A"
"621"	"ENSG00000047365"	"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2"
"622"	"ENSG00000047410"	"translocated promoter region, nuclear basket protein"
"623"	"ENSG00000047457"	"ceruloplasmin (ferroxidase)"
"624"	"ENSG00000047578"	"KIAA0556"
"625"	"ENSG00000047579"	"dystrobrevin binding protein 1"
"626"	"ENSG00000047597"	"X-linked Kx blood group"
"627"	"ENSG00000047617"	"anoctamin 2"
"628"	"ENSG00000047621"	"chromosome 12 open reading frame 4"
"629"	"ENSG00000047634"	"sex comb on midleg-like 1 (Drosophila)"
"630"	"ENSG00000047644"	"WWC family member 3"
"631"	"ENSG00000047648"	"Rho GTPase activating protein 6"
"632"	"ENSG00000047662"	"family with sequence similarity 184 member B"
"633"	"ENSG00000047849"	"microtubule associated protein 4"
"634"	"ENSG00000047932"	"golgi-associated PDZ and coiled-coil motif containing"
"635"	"ENSG00000047936"	"ROS proto-oncogene 1, receptor tyrosine kinase"
"636"	"ENSG00000048028"	"ubiquitin specific peptidase 28"
"637"	"ENSG00000048052"	"histone deacetylase 9"
"638"	"ENSG00000048140"	"tetraspanin 17"
"639"	"ENSG00000048162"	"NOP16 nucleolar protein"
"640"	"ENSG00000048342"	"coiled-coil and C2 domain containing 2A"
"641"	"ENSG00000048392"	"ribonucleotide reductase regulatory TP53 inducible subunit M2B"
"642"	"ENSG00000048405"	"zinc finger protein 800"
"643"	"ENSG00000048462"	"tumor necrosis factor receptor superfamily member 17"
"644"	"ENSG00000048471"	"sorting nexin 29"
"645"	"ENSG00000048540"	"LIM domain only 3"
"646"	"ENSG00000048544"	"mitochondrial ribosomal protein S10"
"647"	"ENSG00000048545"	"guanylate cyclase activator 1A"
"648"	"ENSG00000048649"	"remodeling and spacing factor 1"
"649"	"ENSG00000048707"	"vacuolar protein sorting 13 homolog D"
"650"	"ENSG00000048740"	"CUGBP, Elav-like family member 2"
"651"	"ENSG00000048828"	"family with sequence similarity 120A"
"652"	"ENSG00000048991"	"R3H domain containing 1"
"653"	"ENSG00000049089"	"collagen type IX alpha 2"
"654"	"ENSG00000049130"	"KIT ligand"
"655"	"ENSG00000049167"	"excision repair cross-complementation group 8"
"656"	"ENSG00000049192"	"ADAM metallopeptidase with thrombospondin type 1 motif 6"
"657"	"ENSG00000049239"	"hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase"
"658"	"ENSG00000049245"	"vesicle associated membrane protein 3"
"659"	"ENSG00000049246"	"period circadian clock 3"
"660"	"ENSG00000049247"	"urotensin 2"
"661"	"ENSG00000049249"	"tumor necrosis factor receptor superfamily member 9"
"662"	"ENSG00000049283"	"epsin 3"
"663"	"ENSG00000049323"	"latent transforming growth factor beta binding protein 1"
"664"	"ENSG00000049449"	"reticulocalbin 1"
"665"	"ENSG00000049449"	"uncharacterized LOC440034"
"666"	"ENSG00000049540"	"elastin"
"667"	"ENSG00000049541"	"replication factor C subunit 2"
"668"	"ENSG00000049618"	"AT-rich interaction domain 1B"
"669"	"ENSG00000049656"	"CLPTM1-like"
"670"	"ENSG00000049759"	"neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase"
"671"	"ENSG00000049768"	"forkhead box P3"
"672"	"ENSG00000049769"	"protein phosphatase 1 regulatory subunit 3F"
"673"	"ENSG00000049860"	"hexosaminidase subunit beta"
"674"	"ENSG00000049883"	"pentatricopeptide repeat domain 2"
"675"	"ENSG00000050030"	"KIAA2022"
"676"	"ENSG00000050130"	"JNK1/MAPK8-associated membrane protein"
"677"	"ENSG00000050165"	"dickkopf WNT signaling pathway inhibitor 3"
"678"	"ENSG00000050327"	"Rho guanine nucleotide exchange factor 5"
"679"	"ENSG00000050344"	"nuclear factor, erythroid 2 like 3"
"680"	"ENSG00000050393"	"mitochondrial calcium uniporter regulator 1"
"681"	"ENSG00000050405"	"LIM domain and actin binding 1"
"682"	"ENSG00000050426"	"LETM1 domain containing 1"
"683"	"ENSG00000050438"	"solute carrier family 4 member 8"
"684"	"ENSG00000050555"	"laminin subunit gamma 3"
"685"	"ENSG00000050628"	"prostaglandin E receptor 3"
"686"	"ENSG00000050730"	"TNFAIP3 interacting protein 3"
"687"	"ENSG00000050748"	"mitogen-activated protein kinase 9"
"688"	"ENSG00000050767"	"collagen type XXIII alpha 1"
"689"	"ENSG00000050820"	"BCAR1, Cas family scaffolding protein"
"690"	"ENSG00000051009"	"family with sequence similarity 160 member A2"
"691"	"ENSG00000051108"	"homocysteine inducible ER protein with ubiquitin like domain 1"
"692"	"ENSG00000051128"	"homer scaffolding protein 3"
"693"	"ENSG00000051180"	"RAD51 recombinase"
"694"	"ENSG00000051341"	"polymerase (DNA) theta"
"695"	"ENSG00000051382"	"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta"
"696"	"ENSG00000051523"	"cytochrome b-245 alpha chain"
"697"	"ENSG00000051596"	"THO complex 3"
"698"	"ENSG00000051620"	"heme binding protein 2"
"699"	"ENSG00000051825"	"M-phase phosphoprotein 9"
"700"	"ENSG00000052126"	"pleckstrin homology domain containing A5"
"701"	"ENSG00000052344"	"protease, serine 8"
"702"	"ENSG00000052723"	"suppressor of IKBKE 1"
"703"	"ENSG00000052749"	"ribosomal RNA processing 12 homolog"
"704"	"ENSG00000052795"	"folliculin interacting protein 2"
"705"	"ENSG00000052802"	"methylsterol monooxygenase 1"
"706"	"ENSG00000052841"	"tetratricopeptide repeat domain 17"
"707"	"ENSG00000052850"	"ALX homeobox 4"
"708"	"ENSG00000053108"	"follistatin like 4"
"709"	"ENSG00000053254"	"forkhead box N3"
"710"	"ENSG00000053328"	"methyltransferase like 24"
"711"	"ENSG00000053371"	"aldo-keto reductase family 7, member A2"
"712"	"ENSG00000053372"	"MRT4 homolog, ribosome maturation factor"
"713"	"ENSG00000053438"	"neuronatin"
"714"	"ENSG00000053501"	"unconventional SNARE in the ER 1"
"715"	"ENSG00000053524"	"MCF.2 cell line derived transforming sequence-like 2"
"716"	"ENSG00000053702"	"nuclear receptor interacting protein 2"
"717"	"ENSG00000053747"	"laminin subunit alpha 3"
"718"	"ENSG00000053770"	"adaptor related protein complex 5 mu 1 subunit"
"719"	"ENSG00000053900"	"anaphase promoting complex subunit 4"
"720"	"ENSG00000053918"	"potassium voltage-gated channel subfamily Q member 1"
"721"	"ENSG00000054116"	"trafficking protein particle complex 3"
"722"	"ENSG00000054118"	"thyroid hormone receptor associated protein 3"
"723"	"ENSG00000054148"	"phosphohistidine phosphatase 1"
"724"	"ENSG00000054179"	"ectonucleoside triphosphate diphosphohydrolase 2"
"725"	"ENSG00000054219"	"lymphocyte antigen 75"
"726"	"ENSG00000054267"	"AT-rich interaction domain 4B"
"727"	"ENSG00000054277"	"opsin 3"
"728"	"ENSG00000054282"	"serologically defined colon cancer antigen 8"
"729"	"ENSG00000054356"	"protein tyrosine phosphatase, receptor type N"
"730"	"ENSG00000054392"	"hedgehog acyltransferase"
"731"	"ENSG00000054523"	"kinesin family member 1B"
"732"	"ENSG00000054598"	"forkhead box C1"
"733"	"ENSG00000054611"	"TBC1 domain family member 22A"
"734"	"ENSG00000054654"	"spectrin repeat containing nuclear envelope protein 2"
"735"	"ENSG00000054690"	"pleckstrin homology, MyTH4 and FERM domain containing H1"
"736"	"ENSG00000054793"	"ATPase phospholipid transporting 9A (putative)"
"737"	"ENSG00000054796"	"SPO11, initiator of meiotic double stranded breaks"
"738"	"ENSG00000054803"	"cerebellin 4 precursor"
"739"	"ENSG00000054938"	"chordin-like 2"
"740"	"ENSG00000054965"	"family with sequence similarity 168 member A"
"741"	"ENSG00000054967"	"RELT tumor necrosis factor receptor"
"742"	"ENSG00000054983"	"galactosylceramidase"
"743"	"ENSG00000055044"	"NOP58 ribonucleoprotein"
"744"	"ENSG00000055070"	"SUZ RNA binding domain containing 1"
"745"	"ENSG00000055118"	"potassium voltage-gated channel, subfamily H (eag-related), member 2"
"746"	"ENSG00000055130"	"cullin 1"
"747"	"ENSG00000055147"	"family with sequence similarity 114 member A2"
"748"	"ENSG00000055163"	"cytoplasmic FMR1 interacting protein 2"
"749"	"ENSG00000055208"	"TGF-beta activated kinase 1/MAP3K7 binding protein 2"
"750"	"ENSG00000055211"	"glycoprotein integral membrane 1"
"751"	"ENSG00000055332"	"eukaryotic translation initiation factor 2 alpha kinase 2"
"752"	"ENSG00000055483"	"ubiquitin specific peptidase 36"
"753"	"ENSG00000055609"	"lysine methyltransferase 2C"
"754"	"ENSG00000055732"	"mucolipin 3"
"755"	"ENSG00000055813"	"coiled-coil domain containing 85A"
"756"	"ENSG00000055917"	"pumilio RNA binding family member 2"
"757"	"ENSG00000055950"	"mitochondrial ribosomal protein L43"
"758"	"ENSG00000055955"	"inter-alpha-trypsin inhibitor heavy chain family member 4"
"759"	"ENSG00000055957"	"inter-alpha-trypsin inhibitor heavy chain 1"
"760"	"ENSG00000056050"	"histone PARylation factor 1"
"761"	"ENSG00000056097"	"zinc finger RNA binding protein"
"762"	"ENSG00000056277"	"zinc finger protein 280C"
"763"	"ENSG00000056291"	"neuropeptide FF receptor 2"
"764"	"ENSG00000056487"	"PHD finger protein 21B"
"765"	"ENSG00000056558"	"TNF receptor associated factor 1"
"766"	"ENSG00000056586"	"ring finger and CCCH-type domains 2"
