"gene_id"	"GO.ID"	"GO.names"
"S000000054"	"S000000054"	"GO:0005509, GO:0005515, GO:0005783, GO:0005789, GO:0006457, GO:0016020, GO:0016021, GO:0030176, GO:0030246, GO:0030433, GO:0030968, GO:0051082"	"calcium ion binding, protein binding, endoplasmic reticulum, endoplasmic reticulum membrane, protein folding, membrane, integral component of membrane, integral component of endoplasmic reticulum membrane, carbohydrate binding, ubiquitin-dependent ERAD pathway, endoplasmic reticulum unfolded protein response, unfolded protein binding"
"S000000055"	"S000000055"	"GO:0000055, GO:0003674, GO:0005634, GO:0005730, GO:0005737, GO:0030687, GO:0042254"	"ribosomal large subunit export from nucleus, molecular_function, nucleus, nucleolus, cytoplasm, preribosome, large subunit precursor, ribosome biogenesis"
"S000000056"	"S000000056"	"GO:0000721, GO:0005737, GO:0006066, GO:0008270, GO:0016491, GO:0034079, GO:0046872, GO:0055114"	"(R,R)-butanediol dehydrogenase activity, cytoplasm, alcohol metabolic process, zinc ion binding, oxidoreductase activity, butanediol biosynthetic process, metal ion binding, oxidation-reduction process"
"S000000057"	"S000000057"	"GO:0000721, GO:0005634, GO:0005737, GO:0008150, GO:0008270, GO:0016491, GO:0016616, GO:0019152, GO:0034079, GO:0046872, GO:0052587, GO:0055114"	"(R,R)-butanediol dehydrogenase activity, nucleus, cytoplasm, biological_process, zinc ion binding, oxidoreductase activity, oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor, acetoin dehydrogenase activity, butanediol biosynthetic process, metal ion binding, diacetyl reductase ((R)-acetoin forming) activity, oxidation-reduction process"
"S000000058"	"S000000058"	"GO:0004354, GO:0005634, GO:0005739, GO:0005829, GO:0006520, GO:0006537, GO:0016491, GO:0016639, GO:0055114"	"glutamate dehydrogenase (NADP+) activity, nucleus, mitochondrion, cytosol, cellular amino acid metabolic process, glutamate biosynthetic process, oxidoreductase activity, oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor, oxidation-reduction process"
"S000000059"	"S000000059"	"GO:0000128, GO:0005537, GO:0005576, GO:0005618, GO:0009277, GO:0016020, GO:0031225, GO:0031589"	"flocculation, mannose binding, extracellular region, cell wall, fungal-type cell wall, membrane, anchored component of membrane, cell-substrate adhesion"
"S000000060"	"S000000060"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"S000000061"	"S000000061"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"S000000062"	"S000000062"	"GO:0015124, GO:0015719, GO:0016020, GO:0016021, GO:0022857, GO:0031224, GO:0055085, GO:0071944"	"allantoate transmembrane transporter activity, allantoate transport, membrane, integral component of membrane, transmembrane transporter activity, intrinsic component of membrane, transmembrane transport, cell periphery"
"S000000063"	"S000000063"	"GO:0000972, GO:0000973, GO:0005543, GO:0005634, GO:0005643, GO:0005829, GO:0006302, GO:0006607, GO:0006611, GO:0006913, GO:0008298, GO:0015031, GO:0016020, GO:0016973, GO:0017056, GO:0030466, GO:0031965, GO:0031990, GO:0034398, GO:0044613, GO:0044615, GO:0051028, GO:0051276, GO:0060188"	"transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery, posttranscriptional tethering of RNA polymerase II gene DNA at nuclear periphery, phospholipid binding, nucleus, nuclear pore, cytosol, double-strand break repair, NLS-bearing protein import into nucleus, protein export from nucleus, nucleocytoplasmic transport, intracellular mRNA localization, protein transport, membrane, poly(A)+ mRNA export from nucleus, structural constituent of nuclear pore, silent mating-type cassette heterochromatin assembly, nuclear membrane, mRNA export from nucleus in response to heat stress, telomere tethering at nuclear periphery, nuclear pore central transport channel, nuclear pore nuclear basket, mRNA transport, chromosome organization, regulation of protein desumoylation"
"S000000064"	"S000000064"	"GO:0000723, GO:0000781, GO:0005634, GO:0005694, GO:0006348, GO:0006355, GO:0042800, GO:0048188, GO:0051568"	"telomere maintenance, chromosome, telomeric region, nucleus, chromosome, chromatin silencing at telomere, regulation of transcription, DNA-templated, histone methyltransferase activity (H3-K4 specific), Set1C/COMPASS complex, histone H3-K4 methylation"
"S000000065"	"S000000065"	"GO:0000722, GO:0000723, GO:0000724, GO:0000781, GO:0000794, GO:0003676, GO:0003677, GO:0003684, GO:0003690, GO:0003697, GO:0003729, GO:0005634, GO:0005662, GO:0005737, GO:0005829, GO:0006260, GO:0006261, GO:0006265, GO:0006268, GO:0006281, GO:0006289, GO:0006310, GO:0006312, GO:0007004, GO:0007131, GO:0010833, GO:0016567, GO:0030491, GO:0043047, GO:0043565, GO:0045184, GO:0046872, GO:0051321"	"telomere maintenance via recombination, telomere maintenance, double-strand break repair via homologous recombination, chromosome, telomeric region, condensed nuclear chromosome, nucleic acid binding, DNA binding, damaged DNA binding, double-stranded DNA binding, single-stranded DNA binding, mRNA binding, nucleus, DNA replication factor A complex, cytoplasm, cytosol, DNA replication, DNA-dependent DNA replication, DNA topological change, DNA unwinding involved in DNA replication, DNA repair, nucleotide-excision repair, DNA recombination, mitotic recombination, telomere maintenance via telomerase, reciprocal meiotic recombination, telomere maintenance via telomere lengthening, protein ubiquitination, heteroduplex formation, single-stranded telomeric DNA binding, sequence-specific DNA binding, establishment of protein localization, metal ion binding, meiotic cell cycle"
"S000000066"	"S000000066"	"GO:0000213, GO:0000214, GO:0000379, GO:0003676, GO:0004518, GO:0005634, GO:0005739, GO:0005741, GO:0006388, GO:0008033, GO:0012505, GO:0016020, GO:0016829, GO:0090305, GO:0090501, GO:0090502"	"tRNA-intron endonuclease activity, tRNA-intron endonuclease complex, tRNA-type intron splice site recognition and cleavage, nucleic acid binding, nuclease activity, nucleus, mitochondrion, mitochondrial outer membrane, tRNA splicing, via endonucleolytic cleavage and ligation, tRNA processing, endomembrane system, membrane, lyase activity, nucleic acid phosphodiester bond hydrolysis, RNA phosphodiester bond hydrolysis, RNA phosphodiester bond hydrolysis, endonucleolytic"
"S000000067"	"S000000067"	"GO:0000943, GO:0003676, GO:0003677, GO:0003723, GO:0003824, GO:0003887, GO:0003964, GO:0004518, GO:0004519, GO:0004523, GO:0004540, GO:0005634, GO:0005737, GO:0006278, GO:0006310, GO:0006508, GO:0008152, GO:0008233, GO:0015074, GO:0016740, GO:0016779, GO:0016787, GO:0032196, GO:0032197, GO:0046872, GO:0071897, GO:0090305, GO:0090501, GO:0090502"	"retrotransposon nucleocapsid, nucleic acid binding, DNA binding, RNA binding, catalytic activity, DNA-directed DNA polymerase activity, RNA-directed DNA polymerase activity, nuclease activity, endonuclease activity, RNA-DNA hybrid ribonuclease activity, ribonuclease activity, nucleus, cytoplasm, RNA-dependent DNA biosynthetic process, DNA recombination, proteolysis, metabolic process, peptidase activity, DNA integration, transferase activity, nucleotidyltransferase activity, hydrolase activity, transposition, transposition, RNA-mediated, metal ion binding, DNA biosynthetic process, nucleic acid phosphodiester bond hydrolysis, RNA phosphodiester bond hydrolysis, RNA phosphodiester bond hydrolysis, endonucleolytic"
"S000000068"	"S000000068"	"GO:0000943, GO:0003723, GO:0005737, GO:0032197"	"retrotransposon nucleocapsid, RNA binding, cytoplasm, transposition, RNA-mediated"
"S000000069"	"S000000069"	"GO:0000131, GO:0005634, GO:0005737, GO:0005934, GO:0005935, GO:0006355, GO:0007010, GO:0007049, GO:0008360, GO:0015630, GO:0019888, GO:0030837, GO:0030950, GO:0032465, GO:0032880, GO:0034613, GO:0043666, GO:0051286, GO:0051301, GO:0060627, GO:0090337, GO:1990615"	"incipient cellular bud site, nucleus, cytoplasm, cellular bud tip, cellular bud neck, regulation of transcription, DNA-templated, cytoskeleton organization, cell cycle, regulation of cell shape, microtubule cytoskeleton, protein phosphatase regulator activity, negative regulation of actin filament polymerization, establishment or maintenance of actin cytoskeleton polarity, regulation of cytokinesis, regulation of protein localization, cellular protein localization, regulation of phosphoprotein phosphatase activity, cell tip, cell division, regulation of vesicle-mediated transport, regulation of formin-nucleated actin cable assembly, Kelch-containing formin regulatory complex"
"S000000070"	"S000000070"	"GO:0000166, GO:0004639, GO:0005524, GO:0005634, GO:0005737, GO:0006164, GO:0006189, GO:0016874"	"nucleotide binding, phosphoribosylaminoimidazolesuccinocarboxamide synthase activity, ATP binding, nucleus, cytoplasm, purine nucleotide biosynthetic process, 'de novo' IMP biosynthetic process, ligase activity"
"S000000071"	"S000000071"	"GO:0000166, GO:0004672, GO:0004674, GO:0005524, GO:0005575, GO:0005634, GO:0005737, GO:0006468, GO:0007059, GO:0016301, GO:0016310, GO:0016740, GO:0044732, GO:0071958"	"nucleotide binding, protein kinase activity, protein serine/threonine kinase activity, ATP binding, cellular_component, nucleus, cytoplasm, protein phosphorylation, chromosome segregation, kinase activity, phosphorylation, transferase activity, mitotic spindle pole body, new mitotic spindle pole body"
"S000000072"	"S000000072"	"GO:0000166, GO:0000281, GO:0000922, GO:0004672, GO:0004674, GO:0005524, GO:0005737, GO:0005816, GO:0005856, GO:0005935, GO:0006468, GO:0007049, GO:0007096, GO:0016301, GO:0016310, GO:0016740, GO:0018105, GO:0018107, GO:0051229, GO:0051301"	"nucleotide binding, mitotic cytokinesis, spindle pole, protein kinase activity, protein serine/threonine kinase activity, ATP binding, cytoplasm, spindle pole body, cytoskeleton, cellular bud neck, protein phosphorylation, cell cycle, regulation of exit from mitosis, kinase activity, phosphorylation, transferase activity, peptidyl-serine phosphorylation, peptidyl-threonine phosphorylation, meiotic spindle disassembly, cell division"
"S000000073"	"S000000073"	"GO:0003674, GO:0005199, GO:0005575, GO:0008150, GO:0009277, GO:0031505"	"molecular_function, structural constituent of cell wall, cellular_component, biological_process, fungal-type cell wall, fungal-type cell wall organization"
"S000000074"	"S000000074"	"GO:0003674, GO:0005575, GO:0008150, GO:0016020, GO:0016021"	"molecular_function, cellular_component, biological_process, membrane, integral component of membrane"
"S000000075"	"S000000075"	"GO:0000329, GO:0003674, GO:0005634, GO:0005635, GO:0005886, GO:0008150, GO:0016020, GO:0016021, GO:0031965"	"fungal-type vacuole membrane, molecular_function, nucleus, nuclear envelope, plasma membrane, biological_process, membrane, integral component of membrane, nuclear membrane"
"S000000076"	"S000000076"	"GO:0000329, GO:0003674, GO:0008150, GO:0016020, GO:0016021"	"fungal-type vacuole membrane, molecular_function, biological_process, membrane, integral component of membrane"
"S000000077"	"S000000077"	"GO:0003674, GO:0005737, GO:0008150, GO:0016020"	"molecular_function, cytoplasm, biological_process, membrane"
"S000000078"	"S000000078"	"GO:0003674, GO:0005783, GO:0005886, GO:0008150, GO:0016020, GO:0016021, GO:0016192"	"molecular_function, endoplasmic reticulum, plasma membrane, biological_process, membrane, integral component of membrane, vesicle-mediated transport"
"S000000079"	"S000000079"	"GO:0003674, GO:0005783, GO:0005794, GO:0005886, GO:0012507, GO:0015031, GO:0016020, GO:0016021, GO:0016050, GO:0016192, GO:0030663, GO:0031410"	"molecular_function, endoplasmic reticulum, Golgi apparatus, plasma membrane, ER to Golgi transport vesicle membrane, protein transport, membrane, integral component of membrane, vesicle organization, vesicle-mediated transport, COPI-coated vesicle membrane, cytoplasmic vesicle"
"S000000080"	"S000000080"	"GO:0004092, GO:0004095, GO:0005739, GO:0005743, GO:0006629, GO:0006631, GO:0009437, GO:0016020, GO:0016740, GO:0016746"	"carnitine O-acetyltransferase activity, carnitine O-palmitoyltransferase activity, mitochondrion, mitochondrial inner membrane, lipid metabolic process, fatty acid metabolic process, carnitine metabolic process, membrane, transferase activity, transferase activity, transferring acyl groups"
"S000000081"	"S000000081"	"GO:0000138, GO:0000139, GO:0005545, GO:0005634, GO:0005635, GO:0005640, GO:0005737, GO:0005769, GO:0005783, GO:0005794, GO:0005829, GO:0005886, GO:0006869, GO:0006887, GO:0006897, GO:0008142, GO:0008289, GO:0015248, GO:0015918, GO:0016020, GO:0030011, GO:0032934, GO:0034727, GO:0043231, GO:0071561, GO:0097038, GO:0120009, GO:0120015"	"Golgi trans cisterna, Golgi membrane, 1-phosphatidylinositol binding, nucleus, nuclear envelope, nuclear outer membrane, cytoplasm, early endosome, endoplasmic reticulum, Golgi apparatus, cytosol, plasma membrane, lipid transport, exocytosis, endocytosis, oxysterol binding, lipid binding, sterol transporter activity, sterol transport, membrane, maintenance of cell polarity, sterol binding, piecemeal microautophagy of the nucleus, intracellular membrane-bounded organelle, nucleus-vacuole junction, perinuclear endoplasmic reticulum, intermembrane lipid transfer, sterol transfer activity"
"S000000083"	"S000000083"	"GO:0003674, GO:0005575, GO:0008150, GO:0016020, GO:0016021"	"molecular_function, cellular_component, biological_process, membrane, integral component of membrane"
"S000000084"	"S000000084"	"GO:0000128, GO:0005537, GO:0005576, GO:0005618, GO:0005886, GO:0009277, GO:0016020, GO:0031225, GO:0034605, GO:0036281, GO:0070301, GO:0071361, GO:0071944"	"flocculation, mannose binding, extracellular region, cell wall, plasma membrane, fungal-type cell wall, membrane, anchored component of membrane, cellular response to heat, coflocculation, cellular response to hydrogen peroxide, cellular response to ethanol, cell periphery"
